------------------------------------------------------------------
  Running MRIQC version 24.1.0.dev15+g9586c867.d20240825
  ----------------------------------------------------------------

  NOTICE
  Copyright © The NiPreps Developers.
  
  This product includes software developed by
  the NiPreps Community (https://nipreps.org/).
  
  Portions of this software were developed at the Department of
  Psychology at Stanford University, Stanford, CA, US.
  
  This software contains code ultimately derived from the
  PCP Quality Assessment Protocol (QAP;
  http://preprocessed-connectomes-project.org/quality-assessment-protocol)
  by C. Craddock, S. Giavasis, D. Clark, Z. Shezhad, and J. Pellman.
  
  This software is also distributed as a Docker container image.
  The bootstrapping file for the image ("Dockerfile") is licensed
  under the MIT License.

  ----------------------------------------------------------------

  * BIDS dataset path: /data/datasets/bootcamp/bids.
  * Output folder: /data/derivatives/bootcamp-geneva/mriqc-24.0.2.
  * Analysis levels: ['participant'].
------------------------------------------------------------------

2024-08-27 14:34:57 | IMPORTANT | mriqc            | Extracting metadata and entities for 10 input runs of modality 't1w'...
antsRegistration --collapse-output-transforms 1 --dimensionality 3 --float 0 --initial-moving-transform [ /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/f8ba9f2066d13b5ab86031655ba798726c328eaa/SpatialNormalization/transform.mat, 0 ] --initialize-transforms-per-stage 0 --interpolation LanczosWindowedSinc --output [ ants_t1_to_mni, ants_t1_to_mni_Warped.nii.gz ] --transform Rigid[ 1.0 ] --metric Mattes[ /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/f8ba9f2066d13b5ab86031655ba798726c328eaa/SpatialNormalization/fixed_masked.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/f8ba9f2066d13b5ab86031655ba798726c328eaa/SpatialNormalization/moving_masked.nii.gz, 1, 56, Random, 0.2 ] --convergence [ 20, 1e-07, 15 ] --smoothing-sigmas 4.0vox --shrink-factors 2 --use-histogram-matching 0 --transform Affine[ 1.0 ] --metric Mattes[ /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/f8ba9f2066d13b5ab86031655ba798726c328eaa/SpatialNormalization/fixed_masked.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/f8ba9f2066d13b5ab86031655ba798726c328eaa/SpatialNormalization/moving_masked.nii.gz, 1, 56, Random, 0.1 ] --convergence [ 15, 1e-08, 5 ] --smoothing-sigmas 2.0vox --shrink-factors 1 --use-histogram-matching 1 --winsorize-image-intensities [ 0.005, 0.995 ]  --write-composite-transform 1
2024-08-27 14:55:20 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.provenance" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/ComputeIQMs/f2fd5fce673e2a79ac67a523475ae8daea90b267/provenance".
2024-08-27 14:55:20 | INFO     | nipype.workflow  | [Node] Executing "provenance" <mriqc.interfaces.reports.AddProvenance>
2024-08-27 14:55:21 | INFO     | nipype.workflow  | [Node] Finished "provenance", elapsed time 0.308584s.
2024-08-27 14:55:21 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.ComputeQI2" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/ComputeIQMs/f2fd5fce673e2a79ac67a523475ae8daea90b267/ComputeQI2".
2024-08-27 14:55:21 | INFO     | nipype.workflow  | [Node] Executing "ComputeQI2" <mriqc.interfaces.anatomical.ComputeQI2>
2024-08-27 14:55:22 | INFO     | niworkflows      | Successful spatial normalization (retry #1).
2024-08-27 14:55:23 | INFO     | nipype.workflow  | [Node] Finished "_tpms_std2t1w0", elapsed time 13.755878s.
2024-08-27 14:55:24 | INFO     | niworkflows      | Report - setting fixed (/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/f8ba9f2066d13b5ab86031655ba798726c328eaa/SpatialNormalization/fixed_masked.nii.gz) and moving (/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/f8ba9f2066d13b5ab86031655ba798726c328eaa/SpatialNormalization/ants_t1_to_mni_Warped.nii.gz) images
2024-08-27 14:55:24 | INFO     | niworkflows      | Generating visual report
2024-08-27 14:55:24 | INFO     | nipype.workflow  | [Node] Finished "_tpms_std2t1w1", elapsed time 14.572454s.
2024-08-27 14:55:25 | INFO     | nipype.workflow  | [Node] Finished "GradientThreshold", elapsed time 34.537674s.
2024-08-27 14:55:26 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.AirMaskWorkflow.ArtifactMask" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/AirMaskWorkflow/21fa3374246df864c3f4b18a02f2a1913cda6bea/ArtifactMask".
2024-08-27 14:55:26 | INFO     | nipype.workflow  | [Node] Executing "ArtifactMask" <mriqc.interfaces.anatomical.ArtifactMask>
2024-08-27 14:55:26 | INFO     | nipype.workflow  | [Node] Finished "ComputeQI2", elapsed time 14.237822s.
2024-08-27 14:55:29 | INFO     | nipype.workflow  | [Node] Finished "_tpms_std2t1w2", elapsed time 11.150256s.
2024-08-27 14:55:30 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/5afe8f4ad82c88d971e552d06605f32a2b3d0543/tpms_std2t1w/mapflow/_tpms_std2t1w0".
2024-08-27 14:55:30 | INFO     | nipype.workflow  | [Node] Cached "_tpms_std2t1w0" - collecting precomputed outputs
2024-08-27 14:55:30 | INFO     | nipype.workflow  | [Node] "_tpms_std2t1w0" found cached.
2024-08-27 14:55:30 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w1" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/5afe8f4ad82c88d971e552d06605f32a2b3d0543/tpms_std2t1w/mapflow/_tpms_std2t1w1".
2024-08-27 14:55:30 | INFO     | nipype.workflow  | [Node] Cached "_tpms_std2t1w1" - collecting precomputed outputs
2024-08-27 14:55:30 | INFO     | nipype.workflow  | [Node] "_tpms_std2t1w1" found cached.
2024-08-27 14:55:30 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w2" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/5afe8f4ad82c88d971e552d06605f32a2b3d0543/tpms_std2t1w/mapflow/_tpms_std2t1w2".
2024-08-27 14:55:30 | INFO     | nipype.workflow  | [Node] Cached "_tpms_std2t1w2" - collecting precomputed outputs
2024-08-27 14:55:30 | INFO     | nipype.workflow  | [Node] "_tpms_std2t1w2" found cached.
2024-08-27 14:55:31 | INFO     | nipype.workflow  | [Node] Finished "ArtifactMask", elapsed time 4.484545s.
2024-08-27 14:55:32 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.provenance" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/ComputeIQMs/21fa3374246df864c3f4b18a02f2a1913cda6bea/provenance".
2024-08-27 14:55:32 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.Enhance" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/HeadMaskWorkflow/5afe8f4ad82c88d971e552d06605f32a2b3d0543/Enhance".
2024-08-27 14:55:32 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.brain_tissue_segmentation.format_tpm_names" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/brain_tissue_segmentation/5afe8f4ad82c88d971e552d06605f32a2b3d0543/format_tpm_names".
2024-08-27 14:55:32 | INFO     | nipype.workflow  | [Node] Executing "provenance" <mriqc.interfaces.reports.AddProvenance>
2024-08-27 14:55:32 | INFO     | nipype.workflow  | [Node] Executing "format_tpm_names" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 14:55:32 | INFO     | nipype.workflow  | [Node] Executing "Enhance" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 14:55:32 | INFO     | nipype.workflow  | [Node] Finished "provenance", elapsed time 0.188952s.
2024-08-27 14:55:33 | INFO     | nipype.workflow  | [Node] Finished "ComputeQI2", elapsed time 23.102807s.
2024-08-27 14:55:33 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.ComputeQI2" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/ComputeIQMs/21fa3374246df864c3f4b18a02f2a1913cda6bea/ComputeQI2".
2024-08-27 14:55:33 | INFO     | nipype.workflow  | [Node] Executing "ComputeQI2" <mriqc.interfaces.anatomical.ComputeQI2>
2024-08-27 14:55:34 | INFO     | nipype.workflow  | [Node] Finished "Enhance", elapsed time 1.634369s.
2024-08-27 14:55:34 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.apply_mask" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/HeadMaskWorkflow/5afe8f4ad82c88d971e552d06605f32a2b3d0543/apply_mask".
2024-08-27 14:55:34 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.Grad" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/HeadMaskWorkflow/5afe8f4ad82c88d971e552d06605f32a2b3d0543/Grad".
2024-08-27 14:55:34 | INFO     | nipype.workflow  | [Node] Executing "apply_mask" <niworkflows.interfaces.nibabel.ApplyMask>
2024-08-27 14:55:34 | INFO     | nipype.workflow  | [Node] Executing "Grad" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 14:55:35 | INFO     | nipype.workflow  | [Node] Finished "apply_mask", elapsed time 0.610731s.
2024-08-27 14:55:35 | INFO     | nipype.workflow  | [Node] Finished "format_tpm_names", elapsed time 2.656437s.
2024-08-27 14:55:36 | INFO     | nipype.workflow  | [Node] Finished "GradientThreshold", elapsed time 35.614386s.
2024-08-27 14:55:38 | INFO     | nipype.workflow  | [Node] Finished "Grad", elapsed time 3.699263s.
2024-08-27 14:55:38 | INFO     | nipype.workflow  | [Node] Finished "SpatialNormalization", elapsed time 33.280297s.
2024-08-27 14:55:38 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.AirMaskWorkflow.ArtifactMask" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/AirMaskWorkflow/f86f8754aad403807b218fe1f398b214811c5226/ArtifactMask".
2024-08-27 14:55:38 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.GradientThreshold" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/HeadMaskWorkflow/5afe8f4ad82c88d971e552d06605f32a2b3d0543/GradientThreshold".
2024-08-27 14:55:38 | INFO     | nipype.workflow  | [Node] Executing "GradientThreshold" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 14:55:39 | INFO     | nipype.workflow  | [Node] Executing "ArtifactMask" <mriqc.interfaces.anatomical.ArtifactMask>
2024-08-27 14:55:40 | INFO     | nipype.workflow  | [Node] Finished "ComputeQI2", elapsed time 19.279079s.
2024-08-27 14:55:40 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.SpatialNormalization.SpatialNormalization" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/4315b79dfd7643ab3e88bae9ac31e12f739873b6/SpatialNormalization".
2024-08-27 14:55:40 | INFO     | nipype.workflow  | [Node] Executing "SpatialNormalization" <niworkflows.interfaces.reportlets.registration.SpatialNormalizationRPT>
2024-08-27 14:55:42 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/f8ba9f2066d13b5ab86031655ba798726c328eaa/tpms_std2t1w/mapflow/_tpms_std2t1w0".
2024-08-27 14:55:42 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w1" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/f8ba9f2066d13b5ab86031655ba798726c328eaa/tpms_std2t1w/mapflow/_tpms_std2t1w1".
2024-08-27 14:55:42 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w2" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/f8ba9f2066d13b5ab86031655ba798726c328eaa/tpms_std2t1w/mapflow/_tpms_std2t1w2".
2024-08-27 14:55:42 | INFO     | nipype.workflow  | [Node] Executing "_tpms_std2t1w1" <niworkflows.interfaces.fixes.FixHeaderApplyTransforms>
2024-08-27 14:55:42 | INFO     | nipype.workflow  | [Node] Executing "_tpms_std2t1w2" <niworkflows.interfaces.fixes.FixHeaderApplyTransforms>
2024-08-27 14:55:42 | INFO     | nipype.workflow  | [Node] Executing "_tpms_std2t1w0" <niworkflows.interfaces.fixes.FixHeaderApplyTransforms>
2024-08-27 14:55:45 | INFO     | niworkflows      | Estimating initial transform using AffineInitializer
2024-08-27 14:55:45 | INFO     | nipype.workflow  | [Node] Finished "ArtifactMask", elapsed time 6.528489s.
2024-08-27 14:55:45 | INFO     | nipype.workflow  | [Node] Finished "ComputeQI2", elapsed time 12.887839s.
2024-08-27 14:55:46 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.provenance" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/ComputeIQMs/f86f8754aad403807b218fe1f398b214811c5226/provenance".
2024-08-27 14:55:46 | INFO     | nipype.workflow  | [Node] Executing "provenance" <mriqc.interfaces.reports.AddProvenance>
2024-08-27 14:55:46 | INFO     | nipype.workflow  | [Node] Finished "provenance", elapsed time 0.232526s.
2024-08-27 14:55:47 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.ComputeQI2" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/ComputeIQMs/f86f8754aad403807b218fe1f398b214811c5226/ComputeQI2".
2024-08-27 14:55:47 | INFO     | nipype.workflow  | [Node] Executing "ComputeQI2" <mriqc.interfaces.anatomical.ComputeQI2>
2024-08-27 14:55:54 | INFO     | niworkflows      | Terminal outputs of initialization saved (/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/4315b79dfd7643ab3e88bae9ac31e12f739873b6/SpatialNormalization/stderr.nipype-init).
2024-08-27 14:55:54 | INFO     | niworkflows      | Loading settings from file /home/oesteban/workspace/niworkflows/niworkflows/data/t1w-mni_registration_testing_000.json.
2024-08-27 14:55:54 | INFO     | niworkflows      | Retry #1, commandline: 
antsRegistration --collapse-output-transforms 1 --dimensionality 3 --float 0 --initial-moving-transform [ /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/4315b79dfd7643ab3e88bae9ac31e12f739873b6/SpatialNormalization/transform.mat, 0 ] --initialize-transforms-per-stage 0 --interpolation LanczosWindowedSinc --output [ ants_t1_to_mni, ants_t1_to_mni_Warped.nii.gz ] --transform Rigid[ 1.0 ] --metric Mattes[ /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/4315b79dfd7643ab3e88bae9ac31e12f739873b6/SpatialNormalization/fixed_masked.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/4315b79dfd7643ab3e88bae9ac31e12f739873b6/SpatialNormalization/moving_masked.nii.gz, 1, 56, Random, 0.2 ] --convergence [ 20, 1e-07, 15 ] --smoothing-sigmas 4.0vox --shrink-factors 2 --use-histogram-matching 0 --transform Affine[ 1.0 ] --metric Mattes[ /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/4315b79dfd7643ab3e88bae9ac31e12f739873b6/SpatialNormalization/fixed_masked.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/4315b79dfd7643ab3e88bae9ac31e12f739873b6/SpatialNormalization/moving_masked.nii.gz, 1, 56, Random, 0.1 ] --convergence [ 15, 1e-08, 5 ] --smoothing-sigmas 2.0vox --shrink-factors 1 --use-histogram-matching 1 --winsorize-image-intensities [ 0.005, 0.995 ]  --write-composite-transform 1
2024-08-27 14:55:55 | INFO     | nipype.workflow  | [Node] Finished "_tpms_std2t1w1", elapsed time 12.270978s.
2024-08-27 14:55:55 | INFO     | nipype.workflow  | [Node] Finished "_tpms_std2t1w0", elapsed time 12.584419s.
2024-08-27 14:55:55 | INFO     | nipype.workflow  | [Node] Finished "_tpms_std2t1w2", elapsed time 12.590621s.
2024-08-27 14:55:56 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/f8ba9f2066d13b5ab86031655ba798726c328eaa/tpms_std2t1w/mapflow/_tpms_std2t1w0".
2024-08-27 14:55:56 | INFO     | nipype.workflow  | [Node] Cached "_tpms_std2t1w0" - collecting precomputed outputs
2024-08-27 14:55:56 | INFO     | nipype.workflow  | [Node] "_tpms_std2t1w0" found cached.
2024-08-27 14:55:56 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w1" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/f8ba9f2066d13b5ab86031655ba798726c328eaa/tpms_std2t1w/mapflow/_tpms_std2t1w1".
2024-08-27 14:55:56 | INFO     | nipype.workflow  | [Node] Cached "_tpms_std2t1w1" - collecting precomputed outputs
2024-08-27 14:55:56 | INFO     | nipype.workflow  | [Node] "_tpms_std2t1w1" found cached.
2024-08-27 14:55:56 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w2" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/f8ba9f2066d13b5ab86031655ba798726c328eaa/tpms_std2t1w/mapflow/_tpms_std2t1w2".
2024-08-27 14:55:56 | INFO     | nipype.workflow  | [Node] Cached "_tpms_std2t1w2" - collecting precomputed outputs
2024-08-27 14:55:56 | INFO     | nipype.workflow  | [Node] "_tpms_std2t1w2" found cached.
2024-08-27 14:55:58 | INFO     | niworkflows      | Successful spatial normalization (retry #1).
2024-08-27 14:55:58 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.Enhance" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/HeadMaskWorkflow/f8ba9f2066d13b5ab86031655ba798726c328eaa/Enhance".
2024-08-27 14:55:58 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.brain_tissue_segmentation.format_tpm_names" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/brain_tissue_segmentation/f8ba9f2066d13b5ab86031655ba798726c328eaa/format_tpm_names".
2024-08-27 14:55:58 | INFO     | nipype.workflow  | [Node] Executing "Enhance" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 14:55:58 | INFO     | nipype.workflow  | [Node] Executing "format_tpm_names" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 14:55:59 | INFO     | niworkflows      | Report - setting fixed (/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/4315b79dfd7643ab3e88bae9ac31e12f739873b6/SpatialNormalization/fixed_masked.nii.gz) and moving (/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/4315b79dfd7643ab3e88bae9ac31e12f739873b6/SpatialNormalization/ants_t1_to_mni_Warped.nii.gz) images
2024-08-27 14:55:59 | INFO     | niworkflows      | Generating visual report
2024-08-27 14:56:00 | INFO     | nipype.workflow  | [Node] Finished "Enhance", elapsed time 1.74806s.
2024-08-27 14:56:00 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.Grad" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/HeadMaskWorkflow/f8ba9f2066d13b5ab86031655ba798726c328eaa/Grad".
2024-08-27 14:56:00 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.apply_mask" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/HeadMaskWorkflow/f8ba9f2066d13b5ab86031655ba798726c328eaa/apply_mask".
2024-08-27 14:56:00 | INFO     | nipype.workflow  | [Node] Executing "apply_mask" <niworkflows.interfaces.nibabel.ApplyMask>
2024-08-27 14:56:00 | INFO     | nipype.workflow  | [Node] Executing "Grad" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 14:56:01 | INFO     | nipype.workflow  | [Node] Finished "apply_mask", elapsed time 0.597919s.
2024-08-27 14:56:01 | INFO     | nipype.workflow  | [Node] Finished "format_tpm_names", elapsed time 2.639914s.
2024-08-27 14:56:04 | INFO     | nipype.workflow  | [Node] Finished "Grad", elapsed time 3.888976s.
2024-08-27 14:56:06 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.GradientThreshold" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/HeadMaskWorkflow/f8ba9f2066d13b5ab86031655ba798726c328eaa/GradientThreshold".
2024-08-27 14:56:06 | INFO     | nipype.workflow  | [Node] Executing "GradientThreshold" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 14:56:07 | INFO     | nipype.workflow  | [Node] Finished "ComputeQI2", elapsed time 19.976367s.
2024-08-27 14:56:11 | INFO     | nipype.workflow  | [Node] Finished "GradientThreshold", elapsed time 32.575605s.
2024-08-27 14:56:12 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.AirMaskWorkflow.ArtifactMask" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/AirMaskWorkflow/5afe8f4ad82c88d971e552d06605f32a2b3d0543/ArtifactMask".
2024-08-27 14:56:12 | INFO     | nipype.workflow  | [Node] Executing "ArtifactMask" <mriqc.interfaces.anatomical.ArtifactMask>
2024-08-27 14:56:13 | INFO     | nipype.workflow  | [Node] Finished "SpatialNormalization", elapsed time 33.002413s.
2024-08-27 14:56:14 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.SpatialNormalization.SpatialNormalization" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/f5def0b8d16e1fbd4960d76da0227ab4dbf325d7/SpatialNormalization".
2024-08-27 14:56:14 | INFO     | nipype.workflow  | [Node] Executing "SpatialNormalization" <niworkflows.interfaces.reportlets.registration.SpatialNormalizationRPT>
2024-08-27 14:56:15 | INFO     | niworkflows      | Estimating initial transform using AffineInitializer
2024-08-27 14:56:16 | INFO     | nipype.workflow  | [Node] Finished "ArtifactMask", elapsed time 3.989612s.
2024-08-27 14:56:16 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/4315b79dfd7643ab3e88bae9ac31e12f739873b6/tpms_std2t1w/mapflow/_tpms_std2t1w0".
2024-08-27 14:56:16 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w1" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/4315b79dfd7643ab3e88bae9ac31e12f739873b6/tpms_std2t1w/mapflow/_tpms_std2t1w1".
2024-08-27 14:56:16 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w2" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/4315b79dfd7643ab3e88bae9ac31e12f739873b6/tpms_std2t1w/mapflow/_tpms_std2t1w2".
2024-08-27 14:56:16 | INFO     | nipype.workflow  | [Node] Executing "_tpms_std2t1w0" <niworkflows.interfaces.fixes.FixHeaderApplyTransforms>
2024-08-27 14:56:16 | INFO     | nipype.workflow  | [Node] Executing "_tpms_std2t1w1" <niworkflows.interfaces.fixes.FixHeaderApplyTransforms>
2024-08-27 14:56:16 | INFO     | nipype.workflow  | [Node] Executing "_tpms_std2t1w2" <niworkflows.interfaces.fixes.FixHeaderApplyTransforms>
2024-08-27 14:56:18 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.provenance" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/ComputeIQMs/5afe8f4ad82c88d971e552d06605f32a2b3d0543/provenance".
2024-08-27 14:56:18 | INFO     | nipype.workflow  | [Node] Executing "provenance" <mriqc.interfaces.reports.AddProvenance>
